Grid ID,Latitude,Longitude,Ti,DVI,RRi,Pt
86ac8106fffffff,-19.09676076,14.40135862,0.19400560755015886,0.11113852833394212,0.02827144911772539,0.8888614716660579
86ac81507ffffff,-18.99887112,15.05220191,0.40933628693620777,0.2550362887559962,0.10073629057578465,0.7449637112440037
86ac802afffffff,-18.94558151,15.43362375,0.5146627840366622,0.3604552731716408,0.20624776230661943,0.6395447268283592
86ac80347ffffff,-19.17033286,15.28725288,0.5309843189143709,0.37840034909546755,0.22581637927656417,0.6215996509045325
86ac80387ffffff,-19.06193874,15.55418059,0.39219615585092954,0.24581513718273446,0.09943411851453937,0.7541848628172656
86ac82d87ffffff,-18.52970296,17.06223022,0.004304672352250931,0.0024867884155662205,0.0006689044788815102,0.9975132115844337
86ac8662fffffff,-18.97757763,16.88055033,0.04725968802957109,0.029743736729955898,0.012227785430340702,0.9702562632700441
86ac82d37ffffff,-18.68817503,17.02117944,0.010582837303079443,0.0074355250941622215,0.004288212885245,0.9925644749058378
86ac86217ffffff,-19.15021203,16.61737715,0.16571385772265226,0.1285052443133175,0.09129663090398274,0.8714947556866826
86ac82927ffffff,-18.96515433,16.60042837,0.14479404644893995,0.09150553118078866,0.03821701591263737,0.9084944688192114
86ac864cfffffff,-18.9548714,17.21395421,0.006997484291186202,0.006308141044236248,0.005618797797286295,0.9936918589557637
86ac82d27ffffff,-18.72290684,16.96857351,0.01652818731857677,0.008915390260591209,0.001302593202605649,0.9910846097394088
86ac81cafffffff,-19.18296678,15.06771803,0.47601810691793384,0.3222412538563882,0.16846440079484257,0.6777587461436119
86ac8292fffffff,-18.93794469,16.54222328,0.09802565125536132,0.0565925042304725,0.015159357205583668,0.9434074957695275
86ac81177ffffff,-19.24097594,14.57760507,0.10858314034044997,0.07031666559004884,0.03205019083964773,0.9296833344099511
86ac8386fffffff,-18.62390779,15.13066914,0.23669638284307773,0.14764926779614482,0.058602152749211885,0.8523507322038552
86ac95aefffffff,-18.58379382,17.17901597,0.004943560986206746,0.0036185396203996085,0.0022935182545924704,0.9963814603796004
86ac866a7ffffff,-18.87361837,17.03849599,0.017916347611750594,0.010143716506399662,0.00237108540104873,0.9898562834936003
86ac83b27ffffff,-18.63041409,15.02125016,0.25856204091138185,0.15119631616512175,0.04383059141886164,0.8488036838348783
86ac82c47ffffff,-18.49084447,16.72409788,0.039321448477416164,0.02389983950404603,0.008478230530675897,0.9761001604959539
86ac82d97ffffff,-18.49487827,17.1148119,0.006080373478093687,0.004660866213005373,0.0032413589479170593,0.9953391337869947
86ac82dafffffff,-18.56449688,17.00965164,0.023852705667741766,0.01788509566491939,0.011917485662097018,0.9821149043350806
86ac80ccfffffff,-19.24698498,16.06935503,0.3467759531626581,0.22843382491572595,0.11009169666879383,0.771566175084274
86ac86627ffffff,-19.00471819,16.93894377,0.05381843646160906,0.035512165316978574,0.01720589417234809,0.9644878346830215
86ac80117ffffff,-19.34941903,15.91181499,0.46976942782113784,0.3242980771284748,0.1788267264358117,0.6757019228715252
86ac80d97ffffff,-19.41093065,16.41809998,0.1455832445903754,0.0818838100470849,0.018184375503794425,0.9181161899529151
86ac80db7ffffff,-19.47250613,16.42370101,0.199662218792403,0.1229147339680774,0.046167249143751775,0.8770852660319226
86ac806cfffffff,-18.62455777,15.62681859,0.19000709225389337,0.10531619872968633,0.020625305205479283,0.8946838012703137
86ac83867ffffff,-18.65136519,15.18801267,0.44346786489316065,0.3287267370158259,0.2139856091384911,0.6712732629841741
86ac81767ffffff,-18.84579998,14.49047798,0.39281763786824864,0.2853403956681858,0.17786315346812293,0.7146596043318142
86ac80677ffffff,-18.80922068,15.64284204,0.3554104762101133,0.2263264482413564,0.09724242027259947,0.7736735517586436
86ac800e7ffffff,-19.14421225,15.72738286,0.28509262832040844,0.17349317199161343,0.0618937156628184,0.8265068280083866
86ac81587ffffff,-18.86968428,15.15142651,0.26807485144894133,0.15466623403269317,0.04125761661644502,0.8453337659673068
86ac8396fffffff,-18.77428785,15.19842205,0.4158033071614408,0.30358278627587965,0.19136226539031853,0.6964172137241204
86ac818e7ffffff,-19.42461904,14.59269605,0.21562931215664524,0.13931737719654466,0.0630054422364441,0.8606826228034553
86ac81137ffffff,-19.26265595,14.74417073,0.504918938155555,0.33542384470980896,0.165928751264063,0.664576155290191
86ac81cb7ffffff,-19.17668526,15.17744069,0.24758078245733425,0.18692809266308127,0.12627540286882832,0.8130719073369187
86ac866c7ffffff,-18.7922771,16.86337152,0.057690428968774576,0.041112472974502275,0.02453451698022998,0.9588875270254977
86ac86acfffffff,-19.43822131,16.4763585,0.11946046357763046,0.06235036835033303,0.0052402731230356105,0.937649631649667
86ac814f7ffffff,-18.72576875,14.97427706,0.19070375151316507,0.1137133150513539,0.03672287858954273,0.8862866849486462
86ac8039fffffff,-19.00045769,15.54885788,0.40402246350119525,0.2886732992958556,0.17332413509051595,0.7113267007041444
86ac8624fffffff,-19.13724024,16.33758233,0.18992154413964002,0.12214285179209818,0.05436415944455634,0.8778571482079018
86ac862dfffffff,-18.97241014,16.48966528,0.08602218006027988,0.046208940573692604,0.00639570108710534,0.9537910594263074
86ac814efffffff,-18.73213358,14.86494298,0.1938667427026165,0.1090410340734885,0.024215325444360506,0.8909589659265115
86ac801afffffff,-19.28791931,15.90637501,0.32035985943119,0.23044473159231768,0.14052960375344542,0.7695552684076823
86ac86277ffffff,-19.19178497,16.45391216,0.12146011388242756,0.07215362897705892,0.022847144071690285,0.9278463710229411
86ac80367ffffff,-19.23172708,15.29249858,0.4547015751357194,0.32268598770361373,0.19067040027150797,0.6773140122963863
86ac8051fffffff,-19.08265827,16.22140564,0.22033918300485428,0.129336643091111,0.03833410317736773,0.870663356908889
86ac8600fffffff,-19.34789328,16.91499703,0.038388506444746145,0.02464570655607244,0.010902906667398739,0.9753542934439275
86ac8170fffffff,-18.77840312,14.59451809,0.16781703451397495,0.10474527920123879,0.04167352388850263,0.8952547207987612
86ac81087ffffff,-18.95621007,14.71881701,0.17930359343161265,0.10851533461814228,0.037727075804671904,0.8914846653818578
86ac860b7ffffff,-19.27135114,17.13177988,0.02969407007596363,0.02307085742369918,0.01644764477143473,0.9769291425763008
86ac86067ffffff,-19.4168458,16.80953257,0.07350397005266637,0.043692508605760384,0.013881047158854399,0.9563074913942397
86ac82b9fffffff,-18.52054029,16.28206315,0.1513388454379803,0.09507905157911219,0.03881925772024411,0.9049209484208878
86ac86297ffffff,-19.01954531,16.7169519,0.1473819451316685,0.11187878508660422,0.07637562504153995,0.8881212149133958
86ac81707ffffff,-18.80598602,14.65158672,0.13242400201931429,0.07851906439779775,0.02461412677628123,0.9214809356022022
86ac818efffffff,-19.39693533,14.53550774,0.19816480012512996,0.1198565538789499,0.04154830763276982,0.8801434461210501
86ac82d8fffffff,-18.50264345,17.00389271,0.0021301677846935186,0.001209206768347295,0.00028824575200107135,0.9987907932316527
86ac82167ffffff,-18.5132216,16.39245074,0.0979066793669189,0.06110978242259476,0.024312885478270627,0.9388902175774052
86ac810afffffff,-18.98991923,14.66671771,0.5308844030044237,0.39707785095953313,0.26327129891464257,0.6029221490404668
86ac8216fffffff,-18.48602362,16.33447072,0.11466682830658875,0.08082093180110497,0.0469750352956212,0.919179068198895
86ac86787ffffff,-18.96251236,17.10274255,0.02858401600674855,0.017458564419308587,0.006333112831868625,0.9825414355806914
86ac82d2fffffff,-18.69580471,16.91023585,0.03188176962315591,0.020302405712408544,0.008723041801661174,0.9796975942875914
86ac82907ffffff,-18.90344759,16.59478527,0.16665489399541153,0.11325098375196062,0.0598470735085097,0.8867490162480394
86ac80c17ffffff,-19.39055864,16.24909941,0.1652206131131037,0.12228782184364605,0.0793550305741884,0.8777121781563539
86ac800f7ffffff,-19.11011152,15.77979885,0.3362640496305659,0.21113382153291538,0.08600359343526484,0.7888661784670846
86ac806efffffff,-18.68612155,15.63215666,0.1990591275407534,0.11070351479663854,0.022347902052523693,0.8892964852033615
86ac86a87ffffff,-19.4856698,16.70408232,0.06276341446605478,0.04615094193007032,0.02953846939408586,0.9538490580699297
86ac802b7ffffff,-18.93896653,15.54353823,0.3226989110513077,0.21245344671879288,0.102207982386278,0.7875465532812072
86ac83db7ffffff,-18.41876039,15.94053182,0.2245108176906499,0.2245108176906499,0.2245108176906499,0.7754891823093502
86ac81447ffffff,-18.8273394,14.81794362,0.26203930821683574,0.18371975286293973,0.10540019750904372,0.8162802471370603
86ac81187ffffff,-19.10641958,14.78617287,0.5217486091032582,0.40556741320838774,0.2893862173135174,0.5944325867916123
86ac83807ffffff,-18.61068767,15.34977457,0.2075150189245587,0.1593777060307239,0.1112403931368891,0.8406222939692761
86ac86207ffffff,-19.18464355,16.56475375,0.08471159369140303,0.04292264023930785,0.0011336867872126755,0.9570773597606922
86ac86347ffffff,-19.3150253,16.46512886,0.16478717945989826,0.09550305310273906,0.026218926745579865,0.9044969468972609
86ac80c97ffffff,-19.26045707,16.34872459,0.2425417292315663,0.1550824439790933,0.06762315872662025,0.8449175560209067
86ac82d1fffffff,-18.59925994,16.95707626,0.03146769212025796,0.0197930613624968,0.00811843060473564,0.9802069386375032
86ac813b7ffffff,-18.94070869,14.44344519,0.31367276279380774,0.20721059459169544,0.10074842638958312,0.7927894054083046
86ac82da7ffffff,-18.59156238,17.06800773,0.02065634935944512,0.015741827581101372,0.01082730580275762,0.9842581724188987
86ac8626fffffff,-19.19885405,16.34315185,0.16032667175029297,0.0866002431609208,0.012873814571548634,0.9133997568390793
86ac81737ffffff,-18.83356216,14.70869601,0.26143922606573905,0.16872063068947907,0.07600203531321907,0.8312793693105209
86ac803b7ffffff,-19.08937162,15.61187533,0.32589516143421077,0.19844471165586666,0.07099426187752256,0.8015552883441334
86ac8141fffffff,-18.78717537,14.97941586,0.25365441021498114,0.15256982744677985,0.05148524467857854,0.8474301725532202
86ac8620fffffff,-19.15740082,16.50651219,0.15647041142380824,0.11301933431467989,0.06956825720555156,0.8869806656853201
86ac807afffffff,-18.85712493,15.86838292,0.2761289415717527,0.19133990598850414,0.10655087040525553,0.8086600940114959
86ac814c7ffffff,-18.69825931,14.91703879,0.1427483599093549,0.09329056383481402,0.04383276776027314,0.906709436165186
86ac8634fffffff,-19.28774599,16.40690761,0.11532822663799623,0.07335561180702191,0.0313829969760476,0.9266443881929781
86ac801b7ffffff,-19.2811621,16.0168368,0.3609522675755488,0.2287820135418096,0.09661175950807038,0.7712179864581904
86ac8025fffffff,-18.95860016,15.21405867,0.33447232975285757,0.22890838623966664,0.12334444272647573,0.7710916137603334
86ac86ad7ffffff,-19.43116942,16.5873362,0.09237580791529316,0.05552850608375907,0.018681204252224963,0.944471493916241
86ac83967ffffff,-18.80175341,15.25584215,0.2098954004083081,0.1360028561357191,0.062110311863130166,0.8639971438642808
86ac8009fffffff,-19.04181318,15.88464646,0.257971674006429,0.15737231111191705,0.056772948217405084,0.8426276888880829
86ac80717ffffff,-18.91869775,15.87380098,0.2901893321048043,0.17238756602894847,0.05458579995309266,0.8276124339710516
86ac82c07ffffff,-18.51033798,16.89305065,0.010330838567291287,0.005491858420415099,0.0006528782735389101,0.9945081415795849
86ac8672fffffff,-19.12821103,16.95045006,0.02089204235946611,0.011743036451258302,0.0025940305430504937,0.9882569635487417
86ac80087ffffff,-19.10335552,15.8900739,0.23586117874051013,0.1630861681699465,0.09031115759938284,0.8369138318300535
86ac81577ffffff,-19.00515724,14.94267081,0.40071725217801635,0.28228966276254963,0.16386207334708291,0.7177103372374504
86ac80597ffffff,-18.97959427,16.37898308,0.1788983093129837,0.1124598665936097,0.046021423874235697,0.8875401334063903
86ac86307ffffff,-19.335173,16.63435525,0.08368574990248666,0.05002479025714937,0.016363830611812083,0.9499752097428507
86ac86287ffffff,-19.05405687,16.66433621,0.06362945540349091,0.03843786805190488,0.013246280700318852,0.9615621319480951
86ac81397ffffff,-18.87944946,14.43846882,0.4382482988224047,0.32273973243244614,0.20723116604248756,0.6772602675675539
86ac80187ffffff,-19.25378991,15.95886803,0.41777313128865223,0.29073282586701493,0.16369252044537766,0.709267174132985
86ac83987ffffff,-18.63136391,15.51698597,0.2617346926728165,0.17513845608646,0.08854221950010348,0.82486154391354
86ac839a7ffffff,-18.69290354,15.52229031,0.18324326884030054,0.13501418544701496,0.0867851020537294,0.8649858145529851
86ac8679fffffff,-18.90071266,17.09694509,0.011803142173069494,0.008156892677491045,0.004510643181912596,0.9918431073225089
86ac83d67ffffff,-18.56298471,15.62148359,0.355154318216322,0.2497962714327397,0.14443822464915743,0.7502037285672603
86ac8021fffffff,-18.97959116,15.38133344,0.26609039000244233,0.17607468181386055,0.08605897362527874,0.8239253181861395
86ac86637ffffff,-18.97008107,16.99160767,0.04491487165348383,0.032208471148588075,0.019502070643692318,0.967791528851412
86ac81777ffffff,-18.81211785,14.54249443,0.2712082486700015,0.18651868402753852,0.10182911938507552,0.8134813159724614
86ac862c7ffffff,-19.0340842,16.49527768,0.10641099291973657,0.057200853453582896,0.007990713987429222,0.942799146546417
86ac8001fffffff,-19.17161978,15.78519551,0.299251037841613,0.16130632143860246,0.023361605035591943,0.8386936785613975
86ac814d7ffffff,-18.66435279,14.96914122,0.11123035987579107,0.06355429854053228,0.015878237205273496,0.9364457014594677
86ac800b7ffffff,-19.13072385,15.94796668,0.36398609395571474,0.2347642650099146,0.10554243606411444,0.7652357349900853
86ac80377ffffff,-19.19783461,15.34482326,0.5022913179137299,0.3310641287741127,0.15983693963449547,0.6689358712258873
86ac806b7ffffff,-18.69966868,15.90991082,0.24204833943551968,0.1547669679756539,0.06748559651578806,0.8452330320243461
86ac8108fffffff,-18.92861783,14.66167113,0.4377645366622856,0.3424002175980746,0.24703589853386354,0.6575997824019254
86ac800cfffffff,-19.05530133,15.66424978,0.23501070995665319,0.1604887265229197,0.08596674308918623,0.8395112734770803
86ac83827ffffff,-18.67219536,15.35502681,0.19056414861763377,0.10342886879159685,0.01629358896555996,0.8965711312084031
86ac860afffffff,-19.27881285,17.02047499,0.06026264260980031,0.040772494247371824,0.02128234588494333,0.9592275057526282
86ac82d77ffffff,-18.66869318,16.85193543,0.0494674623776092,0.03420426766004988,0.018941072942490558,0.9657957323399501
86ac805b7ffffff,-19.04124577,16.38456155,0.25405187570262344,0.17717521145230083,0.10029854720197821,0.8228247885476991
86ac810b7ffffff,-18.98379526,14.77600352,0.36488358244912256,0.2324945948445002,0.10010560723987777,0.7675054051554998
86ac810cfffffff,-18.90707705,14.49546972,0.05782897110307699,0.0307417950467157,0.0036546189903544045,0.9692582049532843
86ac862e7ffffff,-19.09574781,16.50089332,0.11440339399743035,0.06030632442307826,0.0062092548487261735,0.9396936755769217
86ac8660fffffff,-18.91582102,16.87482077,0.05405691620133364,0.04005034721825177,0.026043778235169898,0.9599496527817483
86ac8145fffffff,-18.76597552,14.81285385,0.22966263544043428,0.13071133639898722,0.031760037357540134,0.8692886636010128
86ac814cfffffff,-18.67074293,14.85984079,0.44017209161053,0.32464737169960484,0.20912265178867975,0.6753526283003952
86ac82a47ffffff,-18.54207648,15.9513949,0.19410961651914113,0.14049495291105565,0.08688028930297016,0.8595050470889444
86ac8066fffffff,-18.81595442,15.53290814,0.1900675351380325,0.10499641534492142,0.019925295551810322,0.8950035846550786
86ac810c7ffffff,-18.93469795,14.55251156,0.27801541856508993,0.16422546466483623,0.05043551076458254,0.8357745353351638
86ac8018fffffff,-19.22640872,15.90093817,0.38667572413939444,0.262335760719674,0.13799579729995357,0.737664239280326
86ac86247ffffff,-19.16451732,16.39572814,0.14586917305294764,0.09977668344281947,0.053684193832691324,0.9002233165571806
86ac80c57ffffff,-19.37005442,16.08033694,0.3123790381926165,0.20658821895014967,0.10079739970768287,0.7934117810498503
86ac802a7ffffff,-18.97302362,15.49122105,0.28981622613393365,0.16699447976037798,0.044172733386822365,0.833005520239622
86ac802dfffffff,-18.82921147,15.31330205,0.26996984388066747,0.1938965570492528,0.11782327021783813,0.8061034429507472
86ac8630fffffff,-19.30792868,16.57603847,0.10587688274816144,0.0672259166383467,0.02857495052853198,0.9327740833616534
86ac8176fffffff,-18.81818067,14.43349532,0.40420194109150365,0.27167178787220075,0.13914163465289783,0.7283282121277992
86ac80297ffffff,-18.8774654,15.53822166,0.3599353675611671,0.23362347650207904,0.10731158544299099,0.766376523497921
86ac80727ffffff,-19.01444278,15.82681116,0.36395982310640773,0.22784696738846563,0.09173411167052353,0.7721530326115343
86ac82a0fffffff,-18.53496764,16.0615345,0.23407226063322714,0.16472073951813973,0.0953692184030523,0.8352792604818603
86ac811afffffff,-19.1401081,14.73402045,0.5360178659673999,0.41287324097203354,0.2897286159766672,0.5871267590279665
86ac81a97ffffff,-19.15797241,14.40632823,0.15546517711464894,0.08472563181850405,0.013986086522359163,0.915274368181496
86ac82967ffffff,-18.94517588,16.43151751,0.21321756441865042,0.15266060557857078,0.09210364673849115,0.8473393944214292
86ac86657ffffff,-18.88867645,16.81648331,0.04939108308982343,0.02825757504123228,0.007124066992641137,0.9717424249587677
86ac80c9fffffff,-19.23315866,16.29057988,0.19436285255695715,0.13106848126449377,0.06777410997203036,0.8689315187355062
86ac86007ffffff,-19.3750661,16.97350244,0.05381843646160906,0.032791233230449184,0.011764029999289301,0.9672087667695508
86ac80707ffffff,-18.95289685,15.82140535,0.3691766124909008,0.2510126483972621,0.13284868430362348,0.7489873516027379
86ac805a7ffffff,-19.07561579,16.33201601,0.135273363391058,0.08257206792284998,0.029870772454641963,0.91742793207715
86ac83877ffffff,-18.61733235,15.24017751,0.18364609709887625,0.1282791882429344,0.07291227938699256,0.8717208117570656
86ac8661fffffff,-18.88118331,16.9274507,0.05365616807566491,0.03444765883818651,0.01523914960070812,0.9655523411618134
86ac8019fffffff,-19.19226221,15.95341578,0.28316132430155083,0.17768636255899053,0.07221140081643027,0.8223136374410095
86ac81317ffffff,-19.0078735,14.33941832,0.37355441577578685,0.24232433300057932,0.11109425022537184,0.7576756669994207
86ac813a7ffffff,-18.97430753,14.39142803,0.324711189594181,0.25276774380176703,0.18082429800935299,0.747232256198233
86ac8656fffffff,-19.29846692,17.19037802,0.01081564047831571,0.006010922870392214,0.0012062052624687194,0.9939890771296078
86ac82a17ffffff,-18.52778894,16.17175749,0.21129778009627623,0.1395036645164461,0.06770954893661602,0.8604963354835539
86ac802c7ffffff,-18.89067365,15.31854801,0.26782631866277523,0.1479516392644114,0.02807695986604759,0.8520483607355887
86ac82937ffffff,-18.93064188,16.65300958,0.0684561547610048,0.04812289539669911,0.027789636032393417,0.9518771046033009
86ac82c27ffffff,-18.57216978,16.89877576,0.02498902471716152,0.01515133803227452,0.005313651347387519,0.9848486619677255
86ac8665fffffff,-18.86152232,16.75818331,0.05387269085079298,0.03130223634638499,0.008731781841977001,0.968697763653615
86ac82a57ffffff,-18.50769931,16.00372885,0.13209203582222204,0.07508130958220828,0.018070583342194507,0.9249186904177917
86ac8671fffffff,-19.03184888,16.99737449,0.05669229482774526,0.038335793420454595,0.01997929201316393,0.9616642065795454
86ac82d17ffffff,-18.62634078,17.01541389,0.01060658762552327,0.0060642869037266295,0.0015219861819299892,0.9939357130962734
86ac81497ffffff,-18.68536599,15.135854,0.3355061753054896,0.20941073180021405,0.08331528829493853,0.7905892681997859
86ac86767ffffff,-19.13561722,16.83934684,0.07894538913808614,0.04871722896532502,0.0184890687925639,0.951282771034675
86ac80567ffffff,-19.18543396,16.06386883,0.24263736964169388,0.1335858529956286,0.02453433634956333,0.8664141470043714
86ac80c37ffffff,-19.45210571,16.25464776,0.24924569073812372,0.21542610812647148,0.1816065255148192,0.7845738918735286
86ac95a5fffffff,-18.61861843,17.12640076,-0.000771295587796776,-0.0004292302953531033,-8.716500290943079e-05,1.000429230295353
86ac82ae7ffffff,-18.47329074,16.05606765,0.2235353985001835,0.14882970212285337,0.07412400574552327,0.8511702978771466
86ac81797ffffff,-18.64321972,14.80268311,0.1615388450515035,0.09782408123098905,0.03410931741047461,0.9021759187690109
86ac80397ffffff,-19.02788363,15.60653415,0.467692825859017,0.3352088357664513,0.20272484567388555,0.6647911642335487
86ac81167ffffff,-19.27453242,14.52548086,0.12813949554032303,0.06807112981275723,0.008002764085191426,0.9319288701872428
86ac82db7ffffff,-18.55675312,17.12060467,0.0001801847788470973,0.00010965148068176994,3.911818251644255e-05,0.9998903485193182
86ac80d8fffffff,-19.41788417,16.30726154,0.147366117587626,0.08387268626813622,0.020379254948646442,0.9161273137318637
86ac8032fffffff,-19.2253282,15.40243347,0.40844348836929456,0.31233020658683797,0.21621692480438137,0.687669793413162
86ac860d7ffffff,-19.18994134,16.95620818,0.02926289838912197,0.01768827984287996,0.00611366129663795,0.9823117201571201
86ac86017ffffff,-19.34052631,17.02625843,0.0533363472940159,0.03693889035051558,0.020541433407015242,0.9630611096494844
86ac82107ffffff,-18.47122341,16.55537438,0.12165157149134001,0.08239745845088892,0.04314334541043782,0.9176025415491111
86ac8390fffffff,-18.73369372,15.36028207,0.32833653152262654,0.22422089539978018,0.12010525927693384,0.7757791046002198
86ac8628fffffff,-19.02685074,16.60607471,0.12682974032867808,0.08147278484560863,0.03611582936253919,0.9185272151543914
86ac81147ffffff,-19.2133152,14.52047177,0.11610942738888197,0.0643565636641493,0.01260369993941663,0.9356434363358507
86ac81427ffffff,-18.90996003,14.98970237,0.45197252181886893,0.31100414037920543,0.1700357589395419,0.6889958596207946
86ac8638fffffff,-19.17742969,16.67567589,0.08133021480659416,0.0482236775547252,0.015117140302856252,0.9517763224452748
86ac8072fffffff,-18.98706387,15.76901488,0.3044312495995077,0.1742840611639,0.04413687272829231,0.8257159388361
86ac862f7ffffff,-19.06131518,16.55348203,0.07755381762540677,0.04563854770087969,0.013723277776352617,0.9543614522991203
86ac8022fffffff,-19.07500077,15.33430406,0.23423619965104953,0.13383681737833317,0.03343743510561679,0.8661631826216668
86ac81ce7ffffff,-19.18917753,14.95808558,0.5207144612737026,0.39818202491533694,0.2756495885569712,0.6018179750846631
86ac83d17ffffff,-18.48748559,15.83594004,0.1973568313571362,0.11606635951321521,0.034775887669294236,0.8839336404867848
86ac86397ffffff,-19.1701433,16.78667782,0.0604444353079005,0.04145724280726344,0.022470050306626375,0.9585427571927365
86ac802e7ffffff,-18.95212602,15.32379699,0.24273106488256194,0.14618004656469513,0.04962902824682834,0.8538199534353048
86ac82a5fffffff,-18.48042295,15.9459618,0.10324743412099653,0.06398270357460514,0.024717973028213734,0.9360172964253949
86ac81a9fffffff,-19.13029057,14.34931813,0.3453277894743545,0.23184460506310295,0.1183614206518514,0.7681553949368971
86ac8105fffffff,-19.00195823,14.44842444,0.24976153391216857,0.15700622824130445,0.06425092257044035,0.8429937717586955
86ac8005fffffff,-19.15084927,15.61721959,0.3837592446678992,0.26335299832413583,0.14294675198037252,0.7366470016758642
86ac81517ffffff,-18.96500404,15.10440946,0.3301641637945322,0.24989376860842108,0.16962337342231004,0.750106231391579
86ac86777ffffff,-19.10105941,16.89201935,0.06188958164928814,0.04599155156268429,0.03009352147608043,0.9540084484373157
86ac8144fffffff,-18.79978507,14.7607715,0.13172559086795887,0.0795740093756016,0.02742242788324433,0.9204259906243983
86ac80587ffffff,-19.01398084,16.3264529,0.1463729077218135,0.09163270508156199,0.03689250244131047,0.908367294918438
86ac80327ffffff,-19.25281353,15.46008341,0.40594883599496756,0.24553113621997713,0.08511343644498667,0.7544688637800229
86ac80c5fffffff,-19.34268522,16.02231076,0.2277708543088965,0.12480826741734997,0.021845680525803466,0.87519173258265
86ac80027ffffff,-19.29460445,15.79599817,0.35564874662301155,0.23798057397955324,0.12031240133609496,0.7620194260204467
86ac80437ffffff,-19.02104617,16.21587646,0.3089987699555767,0.21894113592579506,0.12888350189601344,0.7810588640742049
86ac86727ffffff,-19.15535261,17.00891809,0.026752064687468144,0.015762833658018706,0.004773602628569264,0.9842371663419813
86ac8115fffffff,-19.15208766,14.51546558,0.44599305265300926,0.29462068941173536,0.14324832617046152,0.7053793105882646
86ac8116fffffff,-19.24685671,14.46837024,0.22559158229394266,0.15162437945056756,0.07765717660719247,0.8483756205494324
86ac86237ffffff,-19.21187663,16.62303326,0.17165942059366862,0.1399439067937648,0.10822839299386096,0.8600560932062352
86ac818cfffffff,-19.33573917,14.53049285,0.14561132104445051,0.07659480272989687,0.007578284415343226,0.9234051972701032
86ac800efffffff,-19.11679616,15.66960944,0.30053117069841206,0.18512273225171355,0.06971429380501502,0.8148772677482865
